Changed database context to 'master'.
Changed database context to 'Day8Indexing'.
OrderId     CustomerId  OrderDate                              Amount      
       8665        4003            2026-06-03 23:03:36.5886800       301.11
      12718        4004            2026-05-10 03:00:00.5886800       607.48
      51783        4004            2024-11-14 00:10:04.5886800        82.76
      69251        4004            2024-10-18 07:45:26.5886800       883.88
      94128        4004            2025-04-04 05:43:08.5886800       799.97
      94230        4004            2026-05-16 18:42:14.5886800       369.24
      23540        4005            2025-07-08 11:51:26.5886800       567.42
      64566        4005            2026-03-10 22:19:07.5886800       293.58
      87714        4005            2026-03-07 13:03:54.5886800       152.04
      27816        4006            2026-05-14 05:13:12.5886800       475.69
      84991        4006            2025-03-23 08:58:19.5886800       765.89
      54330        4007            2026-06-16 22:02:14.5886800       632.27
      65590        4007            2026-07-27 05:35:48.5886800       296.49
     105605        4007            2024-10-31 22:27:54.4699613       400.35
      18750        4008            2025-04-13 15:33:31.5886800       698.48
      49786        4008            2024-11-12 00:42:33.5886800       935.03
      54712        4008            2024-09-18 23:35:46.5886800        29.41
      81672        4008            2026-04-11 10:15:06.5886800        61.94
     101746        4008            2026-05-07 11:48:31.9873216       471.94
      16264        4009            2025-06-09 09:58:38.5886800       815.89
      43283        4009            2026-05-12 11:56:53.5886800       421.69
      50619        4009            2025-12-13 01:22:34.5886800       807.11
     102323        4009            2024-11-29 00:54:59.9873216       633.46
      36869        4010            2026-04-05 05:31:47.5886800       764.53
      42670        4010            2024-10-04 18:31:52.5886800       430.10
      44017        4010            2025-01-19 23:06:02.5886800       720.90
      55053        4010            2025-06-14 12:29:12.5886800       430.13
      82222        4010            2026-02-18 20:31:26.5886800       831.17
       1899        4011            2025-10-16 13:13:41.5886800       189.04
       8814        4011            2024-09-11 13:34:05.5886800        96.63
      28951        4011            2026-02-07 01:23:31.5886800       190.98
      35296        4012            2024-09-11 19:33:19.5886800       102.31
      47251        4012            2025-01-11 19:22:22.5886800       324.47
      21524        4014            2025-09-15 18:56:46.5886800       696.43
      96412        4014            2024-10-26 10:41:01.5886800       928.02
      97134        4014            2025-05-03 20:25:40.5886800       104.53
      99608        4014            2026-04-23 13:22:44.5886800       363.81
      10857        4015            2025-09-30 21:46:44.5886800       292.33
      65783        4015            2025-09-06 15:46:14.5886800       622.47
      22241        4016            2025-05-14 19:34:00.5886800       236.34
      48393        4016            2026-02-11 00:34:02.5886800       971.55
      97550        4016            2026-06-30 13:33:29.5886800       954.74
      99282        4016            2025-08-12 13:28:23.5886800       378.10
      32516        4017            2024-11-04 03:33:10.5886800       853.06
      72791        4017            2025-07-06 11:01:10.5886800       710.87
      84178        4017            2024-12-04 03:21:01.5886800       742.47
      91606        4017            2025-11-21 20:02:28.5886800       619.83
      12294        4018            2025-03-19 13:31:04.5886800        97.78
      21001        4018            2025-12-19 00:16:59.5886800        61.83
      37731        4018            2024-09-03 21:23:44.5886800       577.05
      70175        4018            2025-03-20 01:30:53.5886800       581.37
      11727        4019            2026-08-16 16:21:12.5886800       906.80
      24362        4019            2026-04-07 13:30:36.5886800       197.23
      28621        4019            2024-10-22 20:52:29.5886800       607.00
      28896        4019            2026-06-18 08:41:29.5886800        51.01
      50020        4019            2025-11-15 08:29:40.5886800       597.86
      71523        4019            2025-09-03 10:15:59.5886800       244.26
      95244        4019            2025-04-17 21:53:00.5886800       176.85
      97057        4019            2026-01-17 09:41:57.5886800       762.23
       9950        4020            2026-04-23 07:25:37.5886800       592.36
      45783        4020            2024-12-17 18:15:43.5886800       987.08
      59419        4020            2025-04-02 16:48:34.5886800        36.22
      69646        4020            2025-01-24 12:07:40.5886800       683.94
      70071        4020            2024-12-12 12:46:49.5886800       395.80
       1903        4021            2024-11-12 01:40:52.5886800       193.79
      27044        4021            2025-07-03 08:01:29.5886800       725.82
      50670        4021            2024-11-21 15:44:46.5886800       968.41
      73771        4021            2024-09-22 19:09:23.5886800       449.60
      86335        4021            2024-11-14 03:16:06.5886800       296.39
     104643        4021            2025-07-17 06:59:14.9873216       782.08
      10636        4022            2025-01-30 08:29:15.5886800       405.68
      15970        4022            2024-08-20 22:44:25.5886800       260.56
      42887        4022            2025-02-19 03:43:40.5886800       823.25
      56478        4022            2025-08-07 05:08:38.5886800       265.19
        925        4023            2026-07-03 05:06:29.5886800       518.90
      35198        4023            2025-08-04 10:26:09.5886800        72.21
      54148        4023            2025-08-04 12:42:14.5886800       667.54
      70140        4023            2026-06-10 20:40:13.5886800       536.00
      81903        4023            2025-08-07 03:21:14.5886800       524.44
      89327        4023            2026-05-14 12:03:14.5886800       773.10
      96308        4023            2026-07-12 22:53:02.5886800       149.60
      10683        4024            2026-06-03 22:56:39.5886800       842.48
      11147        4024            2025-12-04 20:05:35.5886800        19.21
      27021        4024            2024-09-19 11:55:28.5886800       598.07
      31084        4024            2026-01-21 13:45:26.5886800       646.65
      57150        4024            2025-01-27 01:55:17.5886800       877.89
      60134        4024            2024-08-25 08:50:26.5886800        63.16
      63899        4024            2025-07-26 18:59:56.5886800       268.98
      98458        4024            2025-08-11 23:38:36.5886800       550.51
      41523        4025            2026-03-27 01:13:26.5886800       990.59
      57163        4025            2025-10-17 11:15:02.5886800        18.95
      88414        4025            2025-03-20 16:26:08.5886800       271.27
      94506        4025            2025-03-27 15:41:49.5886800       243.46
     105763        4025            2025-05-31 05:53:33.4699613       524.91
      18527        4026            2026-05-21 19:36:50.5886800        73.49
      20415        4026            2026-06-16 17:18:20.5886800       926.66
      20561        4026            2025-05-14 21:38:41.5886800       281.70
      55352        4026            2025-10-06 04:51:38.5886800       907.73
      64550        4026            2026-01-18 12:23:20.5886800       490.95
      74174        4026            2025-07-19 12:13:50.5886800        21.92
      78386        4026            2026-03-19 10:44:43.5886800       407.80
      91876        4026            2024-10-28 15:37:50.5886800       905.00
      93218        4026            2026-07-18 13:02:02.5886800       230.53
     107045        4026            2025-10-21 02:10:22.4699613       868.09
      92232        4028            2025-04-23 16:30:27.5886800       182.88
     107746        4028            2026-05-09 03:45:18.4699613       816.16
     104972        4029            2026-02-23 04:02:08.9873216       686.19
      65687        4030            2025-04-07 03:06:31.5886800       226.90
      84247        4030            2026-02-25 04:19:38.5886800       733.33
      90925        4030            2025-12-22 16:09:29.5886800       826.70
      92089        4030            2024-09-10 21:20:27.5886800       326.59
      94165        4030            2025-07-23 16:39:55.5886800       995.90
      95693        4030            2025-11-08 08:07:41.5886800       238.59
      58562        4031            2025-08-28 22:21:54.5886800       532.39
      77412        4031            2026-01-29 20:34:52.5886800        46.21
      98991        4031            2026-04-21 02:45:16.5886800       196.93
       4031        4032            2024-11-06 05:29:57.5886800       215.16
      91575        4032            2025-09-19 13:20:00.5886800       112.11
      94975        4032            2026-03-02 19:45:25.5886800       808.17
      97111        4032            2024-12-14 20:30:58.5886800       565.45
     100827        4032            2025-07-01 18:23:11.9873216       765.43
      16421        4033            2025-03-08 21:21:11.5886800       831.51
      21744        4033            2024-12-09 22:30:23.5886800       511.57
      74367        4033            2025-07-24 07:54:42.5886800       214.85
      79703        4033            2026-05-10 07:16:09.5886800       642.37
      10696        4034            2026-04-07 19:52:47.5886800       999.45
      16099        4034            2025-12-14 11:02:49.5886800       842.34
      69403        4034            2026-01-14 11:10:13.5886800       537.12
      71574        4034            2025-09-07 20:42:27.5886800       679.38
      78959        4034            2025-07-24 10:27:00.5886800       861.44
      80665        4034            2025-03-01 23:14:26.5886800       789.02
        631        4035            2025-06-01 17:07:45.5886800       467.67
      16821        4035            2026-03-11 08:08:44.5886800       602.11
      25482        4035            2026-02-11 17:07:04.5886800       863.99
      62881        4035            2026-05-10 00:49:26.5886800       878.66
      85362        4035            2025-03-02 16:19:30.5886800       240.48
     100042        4035            2025-12-26 23:01:21.9873216       969.75
       9210        4036            2025-12-05 17:33:38.5886800       389.61
      57684        4036            2026-05-03 12:32:02.5886800       913.27
      58563        4036            2026-01-30 18:20:19.5886800       514.20
      63345        4036            2026-03-26 20:22:52.5886800       554.45
      73850        4036            2026-06-21 23:29:48.5886800       568.25
      75687        4036            2026-05-16 16:20:12.5886800       156.19
      86379        4037            2025-08-30 04:43:25.5886800       488.90
      13924        4038            2025-05-16 17:33:39.5886800       534.59
      32505        4038            2024-12-07 06:41:40.5886800       313.18
      60889        4038            2026-02-01 18:41:01.5886800       450.10
      20642        4039            2026-02-18 09:11:25.5886800       758.56
      29521        4039            2024-11-09 14:31:21.5886800       738.42
      53165        4039            2026-01-14 07:00:00.5886800       939.20
      75813        4039            2024-10-22 20:27:55.5886800       420.40
      78335        4039            2026-03-14 09:10:19.5886800       106.62
      15747        4040            2026-08-08 04:32:45.5886800       395.51
      29319        4040            2025-10-31 07:10:54.5886800       452.31
      31888        4040            2026-03-24 17:41:15.5886800       859.70
      32418        4040            2025-01-02 19:40:48.5886800       817.67
      64447        4040            2025-05-07 21:06:29.5886800       239.94
      79023        4040            2025-09-12 12:08:37.5886800       500.62
      96355        4040            2025-07-27 04:23:30.5886800       215.28
     106560        4040            2026-08-14 20:54:56.4699613       799.65
     107693        4040            2025-01-11 09:35:02.4699613       501.09
      41680        4041            2024-10-12 21:54:08.5886800        53.13
      81326        4041            2025-01-10 01:41:49.5886800       537.72
       6169        4042            2025-01-19 21:13:33.5886800       129.61
      36542        4042            2024-09-04 05:19:17.5886800       587.12
      43839        4042            2026-03-24 18:24:29.5886800       411.95
      66343        4042            2025-07-12 07:44:38.5886800       108.92
      75697        4042            2025-08-24 18:01:44.5886800       355.70
      84311        4042            2026-04-22 13:06:08.5886800       799.87
      84934        4042            2025-08-07 10:05:52.5886800       519.82
     104251        4042            2025-01-11 14:28:44.9873216       363.36
     109695        4042            2025-02-18 21:15:33.4699613       522.60
       1227        4043            2026-03-29 12:39:42.5886800       494.09
      44590        4043            2025-01-05 05:05:32.5886800       960.32
      48597        4043            2025-08-12 17:49:48.5886800       206.73
     100956        4043            2025-04-05 06:52:27.9873216       239.39
       5510        4044            2025-06-26 01:22:59.5886800       417.27
      18627        4044            2024-12-18 15:02:04.5886800       145.22
      21823        4044            2026-03-28 13:08:47.5886800       414.78
      65089        4044            2025-08-05 06:37:07.5886800        94.16
      76294        4044            2026-05-16 14:44:43.5886800       489.23
      30340        4045            2024-12-23 00:18:30.5886800       164.49
      49661        4045            2026-04-18 00:29:06.5886800       140.70
      57137        4045            2025-03-05 21:16:28.5886800       393.62
      18728        4046            2025-01-30 05:35:14.5886800       635.06
      64519        4046            2024-12-15 23:43:55.5886800       726.03
      79583        4046            2026-02-01 04:33:22.5886800       221.37
      24108        4047            2025-11-24 04:39:14.5886800       309.05
      80798        4047            2025-03-12 13:04:23.5886800       890.11
      85514        4047            2025-06-18 23:12:22.5886800       436.08
       2118        4048            2025-08-23 10:28:43.5886800       557.03
      25577        4048            2026-01-30 08:22:03.5886800       480.90
      34752        4048            2025-05-15 07:23:37.5886800       775.51
      43569        4048            2024-12-24 17:32:38.5886800       552.88
      55457        4049            2025-11-13 21:09:09.5886800       902.99
      56182        4049            2026-07-24 07:08:28.5886800       989.36
      58892        4049            2025-12-18 08:03:11.5886800       470.26
     102719        4049            2025-04-05 05:15:24.9873216       335.80
      22643        4050            2024-10-31 06:34:08.5886800       650.03
      87034        4050            2026-03-13 18:55:35.5886800       771.84
      89404        4050            2025-02-05 18:19:34.5886800       798.99
      93660        4050            2026-07-14 11:25:32.5886800       178.16
     105736        4050            2025-05-13 10:51:10.4699613       606.65
     107312        4050            2025-05-04 21:05:50.4699613        89.38
      43800        4051            2026-03-04 20:22:28.5886800       224.75
      47677        4051            2025-01-18 12:21:32.5886800       679.73
      83907        4051            2026-04-16 14:19:22.5886800       105.14
       2353        4052            2025-12-16 22:52:09.5886800       170.42
      62623        4052            2025-06-13 06:38:48.5886800       582.03
      74757        4052            2025-04-16 15:09:06.5886800       537.36
      75269        4052            2024-10-03 01:58:12.5886800       221.33
      85507        4052            2024-10-30 01:06:04.5886800       348.89
      12829        4053            2026-05-22 09:34:24.5886800       430.60
      36776        4054            2025-07-18 08:03:22.5886800       606.98
      37892        4054            2026-07-01 19:09:44.5886800       832.24
      45501        4054            2026-07-19 15:14:20.5886800       937.23
      49628        4054            2026-06-23 23:24:21.5886800       167.91
      52901        4054            2026-04-26 11:54:44.5886800       385.69
      60022        4054            2026-06-08 16:40:27.5886800       517.63
      77539        4054            2024-11-01 18:58:46.5886800       906.29
      29548        4055            2025-03-07 10:38:12.5886800       608.53
      39702        4055            2025-05-21 21:40:43.5886800       764.30
      79146        4055            2024-10-15 03:12:21.5886800       948.76
      98284        4055            2024-08-24 07:42:38.5886800       564.95
      22076        4057            2025-10-05 03:11:43.5886800       667.92
      66241        4057            2024-11-12 08:59:51.5886800       448.76
      22688        4058            2025-04-29 04:16:35.5886800       668.38
      55766        4058            2025-10-21 19:58:51.5886800       770.99
      59308        4058            2025-06-19 01:00:56.5886800       826.23
      73228        4058            2026-01-13 06:16:22.5886800       480.49
      78650        4058            2025-08-02 23:23:38.5886800        54.03
      88627        4058            2024-09-04 17:50:26.5886800       301.04
      54427        4059            2025-07-04 09:41:10.5886800       364.51
      63923        4059            2025-12-01 01:51:42.5886800       759.21
      75689        4059            2025-06-24 22:49:09.5886800       958.27
      79630        4059            2026-07-24 02:25:44.5886800       685.27
      96315        4059            2025-04-21 12:33:58.5886800       756.44
      12922        4060            2025-09-19 19:37:51.5886800       497.96
      15564        4060            2025-09-17 19:45:54.5886800       681.38
      17808        4060            2026-03-08 22:15:26.5886800       710.84
      52911        4060            2025-12-31 17:42:39.5886800       300.02
      60951        4060            2025-03-12 08:53:00.5886800        63.42
       1296        4061            2026-04-09 03:44:02.5886800       785.19
      28869        4061            2024-10-24 04:45:41.5886800       892.98
       6198        4062            2025-05-25 21:06:27.5886800       216.06
      83372        4062            2025-11-03 08:19:46.5886800       817.87
      90649        4062            2025-01-06 08:19:02.5886800       913.02
       1489        4063            2024-12-25 00:25:18.5886800       246.85
      18260        4063            2024-11-06 16:30:50.5886800       932.20
      27482        4063            2026-02-12 23:43:33.5886800       499.03
      53678        4063            2025-10-02 16:05:55.5886800       613.82
      83009        4063            2024-12-01 04:53:21.5886800       294.85
      32792        4064            2025-04-22 00:00:13.5886800       259.42
      34135        4064            2024-12-11 04:42:19.5886800       146.66
      57032        4064            2024-12-09 15:14:01.5886800        50.06
      91389        4064            2026-06-29 02:51:28.5886800       847.03
      91906        4064            2026-05-16 16:18:43.5886800       337.03
      25287        4065            2024-10-03 20:20:17.5886800       381.74
      62100        4065            2025-01-08 14:18:54.5886800       427.84
     106669        4065            2024-12-17 19:08:10.4699613       875.85
       8778        4066            2025-03-14 11:33:01.5886800       963.13
      16714        4066            2026-03-28 22:56:53.5886800        95.15
      28881        4066            2026-01-18 04:03:42.5886800        29.77
      38491        4066            2024-09-17 01:02:15.5886800       629.91
      40447        4066            2024-12-13 09:48:04.5886800       353.58
      80140        4066            2025-12-02 21:02:38.5886800       352.77
      83871        4066            2025-03-17 20:17:58.5886800       730.94
      86777        4066            2025-03-29 10:33:06.5886800       432.46
     108891        4066            2024-11-14 22:34:44.4699613       593.07
      42335        4067            2025-01-26 14:51:09.5886800       413.30
      80612        4067            2025-03-10 12:49:26.5886800       802.81
     107855        4067            2026-01-13 00:57:13.4699613       780.41
       4141        4068            2026-01-09 06:07:09.5886800       480.01
      35609        4068            2024-12-23 02:53:33.5886800       947.89
      37507        4068            2025-04-16 02:43:58.5886800       595.55
      41077        4068            2025-09-29 17:30:59.5886800       518.64
      64981        4068            2025-11-28 04:47:19.5886800       784.30
      91916        4068            2026-08-07 04:50:46.5886800       933.98
      11855        4069            2025-08-20 05:55:29.5886800       778.35
      33680        4069            2025-05-05 10:44:42.5886800       691.36
      40305        4069            2024-09-09 14:01:43.5886800       559.00
      65338        4069            2024-10-31 02:24:50.5886800       863.45
      70234        4069            2026-04-03 21:31:15.5886800       859.85
      72438        4069            2025-03-31 05:30:33.5886800       493.85
      87169        4069            2026-07-20 02:51:48.5886800       916.49
     106768        4069            2025-10-04 09:16:02.4699613       978.64
      20314        4070            2025-10-15 17:55:26.5886800       262.43
      51886        4070            2025-03-27 11:37:23.5886800       244.88
      64814        4070            2025-11-24 11:47:07.5886800       969.61
      70758        4070            2024-09-05 11:45:12.5886800       789.95
     109534        4070            2024-11-24 16:04:16.4699613       578.75
      51615        4071            2026-01-06 22:10:46.5886800       378.59
      97685        4071            2026-04-09 06:58:53.5886800       996.58
       6482        4072            2025-06-07 10:33:55.5886800       442.96
       9993        4072            2026-02-12 05:31:10.5886800        18.50
      18634        4072            2026-02-03 09:53:16.5886800       930.61
      42774        4072            2026-07-09 13:55:02.5886800       277.45
      44577        4072            2025-06-11 13:07:57.5886800       206.65
     101591        4072            2025-06-16 11:50:10.9873216        48.09
     102808        4072            2026-07-12 18:45:45.9873216       612.16
     108725        4072            2024-10-14 10:02:56.4699613       460.89
      28160        4073            2025-04-09 06:06:24.5886800       300.52
      44764        4073            2026-02-03 10:47:56.5886800       703.74
      90840        4073            2026-05-31 23:35:16.5886800       149.93
      99134        4073            2025-12-08 07:56:26.5886800        88.21
      60233        4074            2025-10-09 18:22:43.5886800       928.28
      76178        4074            2026-03-19 22:24:52.5886800        91.88
      80517        4074            2026-04-03 20:21:58.5886800       852.35
      83648        4074            2025-06-15 00:42:23.5886800       475.65
     106011        4074            2025-03-25 03:57:16.4699613       917.63
     109294        4074            2026-01-24 15:29:17.4699613       732.92
      82364        4075            2025-07-29 07:41:35.5886800       427.31
      84071        4075            2026-02-05 07:42:48.5886800       234.58
      87654        4075            2025-05-16 19:07:55.5886800       567.29
      28431        4076            2025-05-01 05:09:02.5886800       637.80
      37795        4076            2024-09-27 23:28:00.5886800       352.60
      31604        4077            2025-11-14 08:01:30.5886800       526.29
      36413        4077            2024-12-06 05:14:46.5886800       865.96
      72102        4077            2026-05-24 10:38:18.5886800       778.33
      25234        4078            2026-06-26 13:21:08.5886800       704.92
      27314        4078            2026-07-06 09:43:18.5886800       663.38
      41591        4078            2025-02-15 07:04:11.5886800       752.34
      42910        4078            2025-06-18 04:56:10.5886800       159.54
     105525        4078            2025-10-01 19:18:55.4699613       929.18
      84206        4079            2025-09-30 21:46:27.5886800       144.84
      43501        4080            2026-04-17 11:10:19.5886800       854.79
      67933        4080            2024-12-31 14:13:36.5886800       947.48
      80874        4080            2026-05-18 07:22:41.5886800       400.96
      83485        4080            2025-03-11 08:59:38.5886800       336.33
      90145        4080            2026-05-15 07:28:14.5886800       731.47
     101098        4080            2025-01-03 23:27:52.9873216       958.42
      15798        4081            2025-07-18 20:57:30.5886800       966.11
      33077        4081            2025-09-19 18:48:45.5886800       444.25
      79281        4081            2026-06-25 08:54:54.5886800        47.35
      84340        4081            2025-08-11 09:46:08.5886800       980.21
      44913        4082            2024-09-15 02:45:45.5886800       669.77
      60561        4082            2025-05-15 01:09:16.5886800       402.01
      80860        4082            2025-06-23 02:26:58.5886800       594.36
      91909        4082            2024-09-16 09:20:46.5886800       634.79
      93709        4082            2025-07-03 15:20:32.5886800       552.78
     105935        4082            2025-10-21 16:40:44.4699613       792.87
      11032        4083            2026-01-16 10:12:01.5886800       188.15
      40509        4083            2024-08-22 05:14:17.5886800       895.20
      54263        4083            2026-03-15 23:18:23.5886800       543.70
      58600        4083            2025-11-07 09:33:44.5886800       196.34
      67053        4083            2024-12-31 01:31:32.5886800       758.94
      75431        4083            2024-10-19 03:55:17.5886800       254.50
      76064        4083            2025-08-26 15:18:17.5886800       101.02
      80749        4083            2024-10-13 18:26:28.5886800        93.74
      96013        4083            2025-11-26 06:24:13.5886800       520.76
     102955        4083            2026-01-24 23:19:58.9873216       970.92
     105466        4083            2025-07-17 20:12:31.4699613       796.79
      33918        4084            2025-07-08 10:55:49.5886800       911.07
      55303        4084            2025-09-26 02:35:15.5886800       269.26
      64343        4084            2026-07-20 16:50:56.5886800       182.56
      85864        4084            2025-04-03 14:18:57.5886800       317.09
      90060        4084            2024-09-18 16:51:42.5886800       161.07
      92085        4084            2025-11-05 08:56:55.5886800       589.64
      51341        4085            2025-03-06 03:28:27.5886800       340.69
      98609        4085            2026-06-10 15:50:28.5886800       462.95
      51391        4086            2025-09-20 04:43:54.5886800       395.15
      65919        4086            2025-07-13 08:13:09.5886800       349.01
      26824        4087            2025-04-30 10:15:09.5886800       664.42
      22232        4088            2025-07-11 12:28:19.5886800        29.51
      28826        4088            2025-03-14 13:57:29.5886800       861.14
      65846        4088            2025-05-14 19:30:46.5886800       444.37
      74962        4088            2025-02-05 22:46:10.5886800       738.62
      78633        4088            2025-08-25 00:28:54.5886800       582.13
       7985        4089            2025-04-07 05:22:28.5886800       437.69
      29289        4089            2025-08-24 03:13:26.5886800       369.64
      41886        4089            2025-08-19 10:34:45.5886800       727.27
      78822        4089            2026-05-07 11:15:21.5886800       999.88
      82293        4089            2025-09-01 16:47:32.5886800       452.81
      21730        4090            2026-02-10 19:20:15.5886800       788.77
      24316        4090            2025-08-18 06:12:27.5886800       674.46
     107247        4090            2026-01-28 23:33:05.4699613       267.26
      66266        4091            2025-08-02 03:15:30.5886800       578.77
      68231        4091            2024-11-02 17:41:47.5886800       208.06
      20829        4092            2024-10-14 17:27:58.5886800       837.47
      98386        4092            2026-02-25 02:53:12.5886800       325.21
      57330        4093            2026-02-12 04:34:28.5886800       823.27
      40023        4094            2025-03-09 10:53:58.5886800       160.75
      46799        4094            2025-03-17 17:19:52.5886800       122.34
      63797        4094            2025-10-05 13:59:43.5886800       236.35
      87488        4094            2025-08-04 23:50:51.5886800       203.73
      13396        4095            2026-01-15 03:36:28.5886800       243.77
      26675        4095            2024-12-11 02:41:26.5886800       260.45
      50745        4095            2025-12-17 07:35:01.5886800       203.22
      91190        4095            2026-05-09 11:35:32.5886800       276.72
       6757        4096            2024-12-17 10:44:00.5886800       244.63
      25198        4096            2024-11-22 17:44:20.5886800       339.57
      42835        4096            2025-05-28 13:47:35.5886800       564.54
      45965        4096            2025-11-21 12:08:32.5886800       643.43
      73973        4096            2024-10-08 04:39:12.5886800       589.97
      35238        4097            2025-06-09 15:23:33.5886800       878.82
      82328        4097            2026-06-21 06:33:48.5886800       210.42
      85588        4097            2026-07-14 23:30:10.5886800       706.50
     108478        4097            2025-11-24 22:29:49.4699613       699.55
       3822        4098            2026-05-14 23:59:50.5886800       403.02
      12406        4098            2025-05-02 06:44:28.5886800       432.99
      68072        4098            2025-12-05 07:36:29.5886800       962.45
      70525        4098            2026-06-09 15:01:26.5886800       846.52
      80770        4098            2025-06-13 11:12:08.5886800       175.66
      81792        4098            2025-01-10 13:30:14.5886800       550.75
      82452        4098            2026-04-28 21:53:02.5886800        54.77
      82715        4098            2025-10-22 11:54:35.5886800        40.30
      83674        4098            2025-07-29 22:04:43.5886800       611.42
      39667        4099            2025-06-03 19:06:22.5886800        59.19
      60335        4099            2025-06-02 19:28:19.5886800       365.03
      76738        4099            2025-03-15 16:10:12.5886800       100.97
      85125        4099            2025-04-26 18:25:28.5886800       875.96
       8324        4100            2026-03-27 08:04:32.5886800       246.12
      36066        4100            2025-02-20 16:00:45.5886800       163.18
      36863        4100            2025-08-21 07:52:12.5886800       495.11
      40566        4100            2025-12-03 00:01:43.5886800       480.17
      41052        4100            2026-04-03 04:34:17.5886800       309.25
      80198        4100            2025-01-20 05:45:45.5886800        16.40
      90197        4100            2026-04-06 20:57:15.5886800       354.77
       8225        4101            2026-06-23 04:38:55.5886800       741.29
      10490        4101            2025-05-17 23:33:19.5886800       515.46
      18035        4101            2025-02-10 07:50:21.5886800       496.53
      36884        4101            2024-11-18 07:10:54.5886800       903.78
      42134        4101            2025-09-04 03:32:01.5886800       686.93
      44090        4101            2026-04-08 08:43:47.5886800       423.42
      98148        4101            2026-07-10 01:43:20.5886800       286.67
      23234        4102            2026-05-25 11:23:52.5886800       589.26
      71659        4102            2025-01-10 18:27:34.5886800       674.42
      71796        4102            2025-05-31 17:55:35.5886800       636.79
     104307        4102            2026-02-08 09:18:48.9873216        36.72
      16060        4103            2025-09-04 19:34:15.5886800       843.33
      38893        4103            2025-10-28 19:25:33.5886800       447.58
      77149        4103            2026-05-08 01:54:06.5886800       324.68
      36313        4104            2026-07-30 17:08:16.5886800       285.88
     104908        4104            2026-07-31 17:54:41.9873216       595.30
       1773        4105            2026-06-21 14:44:09.5886800       716.02
       6621        4105            2026-03-19 23:11:39.5886800       391.04
       9277        4105            2026-01-23 08:07:03.5886800       888.56
      12824        4105            2025-04-04 07:23:24.5886800       961.40
      99685        4105            2025-11-24 21:59:02.5886800       510.64
      18058        4106            2024-09-10 20:51:13.5886800        75.44
      50616        4106            2025-11-29 12:50:59.5886800       261.39
      86301        4106            2024-12-06 01:23:00.5886800       420.40
      24063        4107            2025-10-06 13:12:52.5886800       228.48
      65946        4107            2026-05-04 23:04:43.5886800       475.16
      55177        4108            2025-03-20 16:15:34.5886800       878.21
      61014        4108            2024-11-22 22:32:44.5886800       471.14
      76166        4108            2025-06-17 00:52:06.5886800       198.53
      86705        4108            2026-07-07 10:53:33.5886800       236.34
      21805        4109            2026-03-13 10:00:30.5886800       449.63
      60908        4109            2025-06-03 12:24:50.5886800       477.83
      65032        4109            2025-10-17 02:04:57.5886800       502.34
      66799        4109            2025-11-30 09:29:33.5886800       786.57
      93632        4109            2024-10-26 10:25:28.5886800       770.31
      15150        4110            2025-09-09 14:09:58.5886800       446.70
      17013        4110            2025-08-20 13:09:04.5886800       580.15
      32479        4110            2025-06-22 22:24:07.5886800       945.80
      97132        4110            2025-10-31 03:07:08.5886800       361.88
       5486        4111            2025-12-10 18:12:17.5886800       671.58
      32187        4111            2025-06-24 06:44:49.5886800       126.49
      87429        4111            2025-02-22 16:12:29.5886800       595.21
       6428        4112            2025-12-17 06:21:50.5886800       336.55
       6710        4112            2025-06-15 05:39:42.5886800       192.00
      62919        4112            2025-09-08 08:42:46.5886800        90.69
      96253        4112            2026-03-06 14:42:05.5886800        48.14
     102903        4112            2026-06-15 09:33:09.9873216       333.67
     106171        4112            2026-03-08 14:44:19.4699613       334.23
      12204        4113            2025-02-03 18:39:18.5886800        19.97
      38957        4113            2025-07-08 14:39:23.5886800       652.40
      47019        4114            2025-03-18 09:46:34.5886800       140.00
      61951        4114            2026-01-19 10:26:37.5886800       127.50
     101623        4114            2025-03-18 16:56:11.9873216       496.64
     104599        4114            2026-03-30 08:59:05.9873216        59.53
      72363        4115            2025-09-19 01:00:26.5886800       409.75
      89191        4115            2026-05-19 17:01:39.5886800       147.74
       3979        4116            2026-01-23 15:45:18.5886800       339.88
      31906        4116            2026-02-23 05:54:50.5886800       942.06
      66894        4116            2025-10-18 08:53:40.5886800        34.98
      89307        4116            2026-01-25 04:05:07.5886800       820.33
       8952        4117            2025-09-11 09:33:02.5886800       986.13
      11548        4117            2026-02-27 18:29:44.5886800       303.23
      13661        4117            2026-07-13 05:01:19.5886800       621.18
      48847        4117            2025-03-28 04:12:39.5886800       412.79
     102756        4117            2024-09-30 12:54:26.9873216       673.89
      12112        4118            2026-08-17 06:04:13.5886800       420.63
      52514        4118            2025-05-29 00:00:13.5886800       708.10
      99976        4119            2025-05-23 19:11:51.5886800       846.40
      58184        4120            2025-11-25 10:55:47.5886800        73.00
       9340        4121            2025-01-05 21:39:03.5886800       338.96
      20388        4121            2026-04-07 17:44:06.5886800       798.14
      28673        4121            2025-11-04 19:15:33.5886800       277.14
      35670        4121            2025-05-14 22:03:56.5886800       730.14
      59116        4121            2024-10-18 10:14:33.5886800       998.26
      88201        4121            2024-09-05 02:31:34.5886800       726.98
      52188        4122            2025-07-05 22:09:26.5886800       408.66
      57593        4122            2025-06-19 13:04:00.5886800        49.70
      87037        4122            2026-02-04 16:01:00.5886800        36.54
      89185        4122            2025-06-04 12:50:23.5886800       144.30
      12067        4123            2026-06-12 14:36:59.5886800       279.74
